countyfips,STNAME,CTYNAME,TOT_POP,PercentHBAC,dens2010,Eq Type,turnout
8067,Colorado,La Plata County,56310,0.0025750310779612856,136.2,Mail,0.4756196448360678
8069,Colorado,Larimer County,350518,0.0030041253230932504,177.08,Mail,0.4756196448360678
8071,Colorado,Las Animas County,14503,0.00723988140384748,5.97,Mail,0.4756196448360678
8073,Colorado,Lincoln County,5610,0.00409982174688057,1.15,Mail,0.4756196448360678
8075,Colorado,Logan County,21528,0.004366406540319584,8.81,Mail,0.4756196448360678
8077,Colorado,Mesa County,153207,0.004014176897922419,79.8,Mail,0.4756196448360678
8079,Colorado,Mineral County,776,0.0,0.21,Mail,0.4756196448360678
8081,Colorado,Moffat County,13188,0.002653927813163482,15.75,Mail,0.4756196448360678
8083,Colorado,Montezuma County,26158,0.002523128679562658,5.38,Mail,0.4756196448360678
8085,Colorado,Montrose County,42214,0.0038612782489221586,20.34,Mail,0.4756196448360678
8087,Colorado,Morgan County,28558,0.006408011765529799,12.57,Mail,0.4756196448360678
8089,Colorado,Otero County,18432,0.009060329861111112,14.71,Mail,0.4756196448360678
8091,Colorado,Ouray County,4833,0.0016552865714876887,3.52,Mail,0.4756196448360678
8093,Colorado,Park County,18556,0.0015089458935115326,29.92,Mail,0.4756196448360678
8095,Colorado,Phillips County,4286,0.004199720018665422,2.02,Mail,0.4756196448360678
8097,Colorado,Pitkin County,17950,0.0026740947075208914,24.93,Mail,0.4756196448360678
8099,Colorado,Prowers County,12164,0.004192699769812562,12.93,Mail,0.4756196448360678
8101,Colorado,Pueblo County,167529,0.010046021882778504,97.08,Mail,0.4756196448360678
8103,Colorado,Rio Blanco County,6336,0.0025252525252525255,2.79,Mail,0.4756196448360678
8105,Colorado,Rio Grande County,11250,0.006844444444444445,3.72,Mail,0.4756196448360678
8107,Colorado,Routt County,25733,0.0015544242801072553,25.78,Mail,0.4756196448360678
8109,Colorado,Saguache County,6843,0.0059915241852988455,2.59,Mail,0.4756196448360678
8111,Colorado,San Juan County,762,0.0013123359580052493,0.22,Mail,0.4756196448360678
8113,Colorado,San Miguel County,8191,0.004150897326333781,18.99,Mail,0.4756196448360678
8115,Colorado,Sedgwick County,2303,0.0039079461571862786,4.34,Mail,0.4756196448360678
8117,Colorado,Summit County,31007,0.0033540813364724095,46.02,Mail,0.4756196448360678
8119,Colorado,Teller County,25083,0.0025913965634094807,41.92,Mail,0.4756196448360678
8121,Colorado,Washington County,4909,0.002444489712772459,1.91,Mail,0.4756196448360678
8123,Colorado,Weld County,314305,0.005440575237428612,63.41,Mail,0.4756196448360678
8125,Colorado,Yuma County,10020,0.0029940119760479044,4.25,Mail,0.4756196448360678
9001,Connecticut,Fairfield County,943823,0.022567790782805675,1467.19,Paper ballot,0.46165715756353287
9003,Connecticut,Hartford County,892697,0.030227501604687818,1216.19,Paper ballot,0.46165715756353287
9005,Connecticut,Litchfield County,181111,0.008580373362192247,206.32,Paper ballot,0.46165715756353287
9007,Connecticut,Middlesex County,162682,0.009011445642418953,448.62,Paper ballot,0.46165715756353287
9009,Connecticut,New Haven County,857620,0.02651873790256757,1426.75,Paper ballot,0.46165715756353287
9011,Connecticut,New London County,266784,0.017729698932469715,412.19,Paper ballot,0.46165715756353287
9013,Connecticut,Tolland County,150921,0.006844640573545099,372.22,Paper ballot,0.46165715756353287
9015,Connecticut,Windham County,117027,0.017329334256197287,230.89,Paper ballot,0.46165715756353287
10001,Delaware,Kent County,178550,0.01632595911509381,276.9,DRE without paper trail,0.4515375497891433
10003,Delaware,New Castle County,559335,0.015398643031456999,1263.19,DRE without paper trail,0.4515375497891433
10005,Delaware,Sussex County,229286,0.00697382308557871,210.61,DRE without paper trail,0.4515375497891433
12001,Florida,Alachua County,269956,0.008786617078338691,282.66,Paper and DRE without paper trail,0.428320166634952
12003,Florida,Baker County,28355,0.0027861047434314936,46.33,Paper and DRE without paper trail,0.428320166634952
12005,Florida,Bay County,185287,0.0066221591369065285,222.62,Paper and DRE without paper trail,0.428320166634952
12007,Florida,Bradford County,27732,0.0051564979085532954,97.02,Paper and DRE without paper trail,0.428320166634952
12009,Florida,Brevard County,596849,0.010540354428004403,535.0,Paper and DRE without paper trail,0.428320166634952
12011,Florida,Broward County,1951260,0.02224306345643328,1444.94,Paper and DRE without paper trail,0.428320166634952
12013,Florida,Calhoun County,14587,0.0031534928360869266,25.78,Paper and DRE without paper trail,0.428320166634952
12015,Florida,Charlotte County,184998,0.006470340219894269,235.17,Paper and DRE without paper trail,0.428320166634952
12017,Florida,Citrus County,147929,0.003893759844249606,242.8,Paper and DRE without paper trail,0.428320166634952
12019,Florida,Clay County,216072,0.012560627938835204,315.81,Paper and DRE without paper trail,0.428320166634952
12021,Florida,Collier County,378488,0.008792881148147365,160.89,Paper and DRE without paper trail,0.428320166634952
12023,Florida,Columbia County,70503,0.005616782264584486,84.67,Paper and DRE without paper trail,0.428320166634952
12027,Florida,DeSoto County,37489,0.00968284029982128,54.72,Paper and DRE without paper trail,0.428320166634952
12029,Florida,Dixie County,16700,0.0031137724550898203,23.29,Paper and DRE without paper trail,0.428320166634952
12031,Florida,Duval County,950181,0.014084684917926164,1133.92,Paper and DRE without paper trail,0.428320166634952
12033,Florida,Escambia County,315534,0.006620522669506297,453.37,Paper and DRE without paper trail,0.428320166634952
12035,Florida,Flagler County,112067,0.01021710226917826,197.12,Paper and DRE without paper trail,0.428320166634952
12037,Florida,Franklin County,11736,0.002556237218813906,21.6,Paper and DRE without paper trail,0.428320166634952
12039,Florida,Gadsden County,45894,0.007953109338911404,89.84,Paper and DRE without paper trail,0.428320166634952
12041,Florida,Gilchrist County,18256,0.0026292725679228747,48.44,Paper and DRE without paper trail,0.428320166634952
12043,Florida,Glades County,13724,0.009253861847857767,15.98,Paper and DRE without paper trail,0.428320166634952
12045,Florida,Gulf County,16164,0.0027839643652561247,28.13,Paper and DRE without paper trail,0.428320166634952
12047,Florida,Hamilton County,14310,0.01090146750524109,28.8,Paper and DRE without paper trail,0.428320166634952
12049,Florida,Hardee County,27245,0.010974490732244449,43.48,Paper and DRE without paper trail,0.428320166634952
12051,Florida,Hendry County,41556,0.014438348252959862,33.95,Paper and DRE without paper trail,0.428320166634952
12053,Florida,Hernando County,190865,0.01136405312655542,365.64,Paper and DRE without paper trail,0.428320166634952
12055,Florida,Highlands County,105424,0.011534375474275308,97.17,Paper and DRE without paper trail,0.428320166634952
12057,Florida,Hillsborough County,1436888,0.024551669997939993,1204.87,Paper and DRE without paper trail,0.428320166634952
12059,Florida,Holmes County,19477,0.0012322226215536274,41.62,Paper and DRE without paper trail,0.428320166634952
12061,Florida,Indian River County,157413,0.005844498230768742,274.48,Paper and DRE without paper trail,0.428320166634952
12063,Florida,Jackson County,48305,0.005009833350584826,54.2,Paper and DRE without paper trail,0.428320166634952
12065,Florida,Jefferson County,14288,0.006368980963045913,24.68,Paper and DRE without paper trail,0.428320166634952
12067,Florida,Lafayette County,8732,0.004809894640403115,16.32,Paper and DRE without paper trail,0.428320166634952
12069,Florida,Lake County,356495,0.012418126481437327,316.56,Paper and DRE without paper trail,0.428320166634952
12071,Florida,Lee County,754610,0.013019970580829833,788.71,Paper and DRE without paper trail,0.428320166634952
12073,Florida,Leon County,292502,0.0077913997169250125,413.12,Paper and DRE without paper trail,0.428320166634952
12075,Florida,Levy County,40770,0.005469708118714741,36.49,Paper and DRE without paper trail,0.428320166634952
12077,Florida,Liberty County,8457,0.008040676362776398,10.01,Paper and DRE without paper trail,0.428320166634952
12079,Florida,Madison County,18529,0.005774731501969885,27.62,Paper and DRE without paper trail,0.428320166634952
12081,Florida,Manatee County,394855,0.009102075445416672,434.54,Paper and DRE without paper trail,0.428320166634952
12083,Florida,Marion County,359977,0.011606297068979407,209.08,Paper and DRE without paper trail,0.428320166634952
12085,Florida,Martin County,160912,0.0069478969871731135,269.23,Paper and DRE without paper trail,0.428320166634952
12086,Florida,Miami-Dade County,2761581,0.02755523013809843,1315.49,Paper and DRE without paper trail,0.428320166634952
12087,Florida,Monroe County,75027,0.009516574033347994,74.33,Paper and DRE without paper trail,0.428320166634952
12089,Florida,Nassau County,85832,0.004101034579177929,113.03,Paper and DRE without paper trail,0.428320166634952
12091,Florida,Okaloosa County,207269,0.010237903400894489,194.38,Paper and DRE without paper trail,0.428320166634952
12093,Florida,Okeechobee County,41537,0.007992873823338228,52.02,Paper and DRE without paper trail,0.428320166634952
12095,Florida,Orange County,1380645,0.030406078318467093,1268.45,Paper and DRE without paper trail,0.428320166634952
12097,Florida,Osceola County,367990,0.05321068507296394,202.41,Paper and DRE without paper trail,0.428320166634952
12099,Florida,Palm Beach County,1485941,0.014167453485703672,670.2,Paper and DRE without paper trail,0.428320166634952
12101,Florida,Pasco County,539630,0.011491206938087207,622.18,Paper and DRE without paper trail,0.428320166634952
12103,Florida,Pinellas County,975280,0.008061274710852268,3347.5,Paper and DRE without paper trail,0.428320166634952
12105,Florida,Polk County,708009,0.01914664926575792,334.9,Paper and DRE without paper trail,0.428320166634952
12107,Florida,Putnam County,74163,0.006930679718997344,102.2,Paper and DRE without paper trail,0.428320166634952
12109,Florida,St. Johns County,254261,0.004475715898230558,316.39,Paper and DRE without paper trail,0.428320166634952
12111,Florida,St. Lucie County,321128,0.015299195336439052,485.71,Paper and DRE without paper trail,0.428320166634952
12113,Florida,Santa Rosa County,179349,0.004822998734311315,149.64,Paper and DRE without paper trail,0.428320166634952
12115,Florida,Sarasota County,426718,0.0051415689049911185,682.62,Paper and DRE without paper trail,0.428320166634952
12117,Florida,Seminole County,467832,0.019637391200259924,1367.04,Paper and DRE without paper trail,0.428320166634952
12119,Florida,Sumter County,128754,0.004962952607297637,170.81,Paper and DRE without paper trail,0.428320166634952
12121,Florida,Suwannee County,44191,0.005023647349007717,60.35,Paper and DRE without paper trail,0.428320166634952
12123,Florida,Taylor County,21623,0.003930999398788327,21.63,Paper and DRE without paper trail,0.428320166634952
12125,Florida,Union County,14940,0.008099062918340026,63.78,Paper and DRE without paper trail,0.428320166634952
12127,Florida,Volusia County,547538,0.013093155178270732,449.21,Paper and DRE without paper trail,0.428320166634952
12129,Florida,Wakulla County,32461,0.0041896429561627795,50.75,Paper and DRE without paper trail,0.428320166634952
12131,Florida,Walton County,71375,0.003572679509632224,53.05,Paper and DRE without paper trail,0.428320166634952
12133,Florida,Washington County,24880,0.00482315112540193,42.72,Paper and DRE without paper trail,0.428320166634952
13001,Georgia,Appling County,18507,0.008915545469281893,35.96,DRE without paper trail,0.38326279689781884
13003,Georgia,Atkinson County,8297,0.015547788357237555,24.68,DRE without paper trail,0.38326279689781884
13005,Georgia,Bacon County,11185,0.007420652659812249,42.91,DRE without paper trail,0.38326279689781884
13007,Georgia,Baker County,3092,0.009379042690815007,10.09,DRE without paper trail,0.38326279689781884
13009,Georgia,Baldwin County,44823,0.004305825134417598,177.32,DRE without paper trail,0.38326279689781884
13011,Georgia,Banks County,18988,0.00326522013903518,79.26,DRE without paper trail,0.38326279689781884
13013,Georgia,Barrow County,80809,0.008006533925676596,432.71,DRE without paper trail,0.38326279689781884
13015,Georgia,Bartow County,106408,0.006193143372678746,217.95,DRE without paper trail,0.38326279689781884
13017,Georgia,Ben Hill County,16787,0.0051230118544111514,70.5,DRE without paper trail,0.38326279689781884
13019,Georgia,Berrien County,19252,0.003635985871597756,42.68,DRE without paper trail,0.38326279689781884
13021,Georgia,Bibb County,153095,0.006479636826806885,622.78,DRE without paper trail,0.38326279689781884
13023,Georgia,Bleckley County,12838,0.004050475151892818,60.51,DRE without paper trail,0.38326279689781884
13025,Georgia,Brantley County,18897,0.0021167381065777635,41.62,DRE without paper trail,0.38326279689781884
13027,Georgia,Brooks County,15513,0.006897440856056211,32.94,DRE without paper trail,0.38326279689781884
13029,Georgia,Bryan County,38109,0.008974258049279697,69.35,DRE without paper trail,0.38326279689781884
13031,Georgia,Bulloch County,77296,0.0057182777892775824,104.36,DRE without paper trail,0.38326279689781884
13033,Georgia,Burke County,22423,0.006065200909780136,28.19,DRE without paper trail,0.38326279689781884
13035,Georgia,Butts County,24193,0.005166783780432356,128.29,DRE without paper trail,0.38326279689781884
13037,Georgia,Calhoun County,6352,0.007871536523929471,23.88,DRE without paper trail,0.38326279689781884
13039,Georgia,Camden County,53677,0.008532518583378355,82.4,DRE without paper trail,0.38326279689781884
13043,Georgia,Candler County,10836,0.005721668512366187,45.25,DRE without paper trail,0.38326279689781884
13045,Georgia,Carroll County,118121,0.00737379466817924,221.46,DRE without paper trail,0.38326279689781884
13047,Georgia,Catoosa County,67420,0.002135864728567191,394.32,DRE without paper trail,0.38326279689781884
13049,Georgia,Charlton County,12968,0.006169031462060457,15.73,DRE without paper trail,0.38326279689781884
13051,Georgia,Chatham County,289195,0.010940714742647694,621.73,DRE without paper trail,0.38326279689781884
13053,Georgia,Chattahoochee County,10684,0.014320479221265444,45.3,DRE without paper trail,0.38326279689781884
13055,Georgia,Chattooga County,24790,0.004517950786607503,83.03,DRE without paper trail,0.38326279689781884
13057,Georgia,Cherokee County,254149,0.007928419942632077,508.32,DRE without paper trail,0.38326279689781884
13059,Georgia,Clarke County,127330,0.008183460300007854,979.14,DRE without paper trail,0.38326279689781884
13061,Georgia,Clay County,2887,0.0017319016279875303,16.29,DRE without paper trail,0.38326279689781884
13063,Georgia,Clayton County,289615,0.026169224660324914,1832.48,DRE without paper trail,0.38326279689781884
13065,Georgia,Clinch County,6648,0.007069795427196149,8.5,DRE without paper trail,0.38326279689781884
13067,Georgia,Cobb County,756865,0.014610267352830426,2026.45,DRE without paper trail,0.38326279689781884
13069,Georgia,Coffee County,43093,0.006520780637226464,73.65,DRE without paper trail,0.38326279689781884
13071,Georgia,Colquitt County,45592,0.008707668011931917,83.61,DRE without paper trail,0.38326279689781884
13073,Georgia,Columbia County,154291,0.010324646285266153,427.64,DRE without paper trail,0.38326279689781884
13075,Georgia,Cook County,17162,0.004486656566833703,75.77,DRE without paper trail,0.38326279689781884
